fascicule,article_id,title,tokens_prompt,tokens_iptc,tokens_article,tokens_total,cout_prompt_sans_cache,cout_prompt_avec_cache,cout_iptc_sans_cache,cout_iptc_avec_cache,cout_article,cout_completion_min,cout_completion,cout_completion_max,cout_total_sans_cache_min,cout_total_sans_cache,cout_total_sans_cache_max,cout_total_avec_cache_min,cout_total_avec_cache,cout_total_avec_cache_max
6710457,DIV.521,DIV.521,135,8775,166,9076,6.8e-05,3.4e-05,0.004387,0.0022,8.3e-05,2.3e-05,4.7e-05,8.2e-05,0.00456,0.004584,0.00462,0.002339,0.002363,0.002399
6710457,DIV.536,"Le 25 octobre 1871, sur le vapeur Clyde.",135,8775,256,9166,6.8e-05,3.4e-05,0.004387,0.0022,0.000128,2.3e-05,4.7e-05,8.2e-05,0.004605,0.004629,0.004665,0.002384,0.002408,0.002444
6710457,DIV.541,DIV.541,135,8775,30,8940,6.8e-05,3.4e-05,0.004387,0.0022,1.5e-05,2.3e-05,4.7e-05,8.2e-05,0.004492,0.004516,0.004553,0.002271,0.002295,0.002331
6710457,DIV.548,DIV.548,135,8775,77,8987,6.8e-05,3.4e-05,0.004387,0.0022,3.9e-05,2.3e-05,4.7e-05,8.2e-05,0.004516,0.00454,0.004576,0.002295,0.002319,0.002355
6710457,DIV.552,Publicité,135,8775,409,9319,6.8e-05,3.4e-05,0.004387,0.0022,0.000205,2.3e-05,4.7e-05,8.2e-05,0.004682,0.004706,0.004742,0.002461,0.002485,0.002521
6710457,DIV.563,DIV.563,135,8775,859,9769,6.8e-05,3.4e-05,0.004387,0.0022,0.000429,2.3e-05,4.7e-05,8.2e-05,0.004907,0.004931,0.004967,0.002686,0.00271,0.002746
6710457,DIV.599,DIV.599,135,8775,2274,11184,6.8e-05,3.4e-05,0.004387,0.0022,0.001137,2.3e-05,4.7e-05,8.2e-05,0.005614,0.005638,0.005674,0.003393,0.003417,0.003453
6710457,DIV.655,DIV.655,135,8775,195,9105,6.8e-05,3.4e-05,0.004387,0.0022,9.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004575,0.004599,0.004635,0.002354,0.002378,0.002414
6710457,DIV.666,DIV.666,135,8775,180,9090,6.8e-05,3.4e-05,0.004387,0.0022,9e-05,2.3e-05,4.7e-05,8.2e-05,0.004567,0.004591,0.004627,0.002346,0.00237,0.002406
6710457,DIV.679,DIV.679,135,8775,164,9074,6.8e-05,3.4e-05,0.004387,0.0022,8.2e-05,2.3e-05,4.7e-05,8.2e-05,0.004559,0.004583,0.004619,0.002338,0.002362,0.002398
6710457,DIV.691,DIV.691,135,8775,46,8956,6.8e-05,3.4e-05,0.004387,0.0022,2.3e-05,2.3e-05,4.7e-05,8.2e-05,0.0045,0.004524,0.00456,0.002279,0.002303,0.002339
6710457,DIV.697,DIV.697,135,8775,185,9095,6.8e-05,3.4e-05,0.004387,0.0022,9.2e-05,2.3e-05,4.7e-05,8.2e-05,0.00457,0.004594,0.00463,0.002349,0.002373,0.002409
6710457,DIV.703,Publicité,135,8775,614,9524,6.8e-05,3.4e-05,0.004387,0.0022,0.000307,2.3e-05,4.7e-05,8.2e-05,0.004784,0.004808,0.004844,0.002563,0.002587,0.002623
6710457,DIV.715,DIV.715,135,8775,60,8970,6.8e-05,3.4e-05,0.004387,0.0022,3e-05,2.3e-05,4.7e-05,8.2e-05,0.004507,0.004531,0.004567,0.002286,0.00231,0.002346
6710457,DIV.721,DIV.721,135,8775,52,8962,6.8e-05,3.4e-05,0.004387,0.0022,2.6e-05,2.3e-05,4.7e-05,8.2e-05,0.004503,0.004527,0.004563,0.002282,0.002306,0.002342
6710457,DIV.729,DIV.729,135,8775,107,9017,6.8e-05,3.4e-05,0.004387,0.0022,5.3e-05,2.3e-05,4.7e-05,8.2e-05,0.004531,0.004555,0.004591,0.00231,0.002334,0.00237
6710457,DIV.741,DIV.741,135,8775,132,9042,6.8e-05,3.4e-05,0.004387,0.0022,6.6e-05,2.3e-05,4.7e-05,8.2e-05,0.004543,0.004567,0.004603,0.002322,0.002346,0.002382
6710457,DIV.753,DIV.753,135,8775,75,8985,6.8e-05,3.4e-05,0.004387,0.0022,3.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004515,0.004539,0.004575,0.002294,0.002318,0.002354
6710457,DIV.762,DIV.762,135,8775,60,8970,6.8e-05,3.4e-05,0.004387,0.0022,3e-05,2.3e-05,4.7e-05,8.2e-05,0.004507,0.004531,0.004567,0.002286,0.00231,0.002346
6710457,DIV.769,DIV.769,135,8775,39,8949,6.8e-05,3.4e-05,0.004387,0.0022,1.9e-05,2.3e-05,4.7e-05,8.2e-05,0.004497,0.004521,0.004557,0.002276,0.0023,0.002336
6710457,DIV.777,DIV.777,135,8775,174,9084,6.8e-05,3.4e-05,0.004387,0.0022,8.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004564,0.004588,0.004625,0.002343,0.002367,0.002403
6710457,DIV.791,DIV.791,135,8775,74,8984,6.8e-05,3.4e-05,0.004387,0.0022,3.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004514,0.004538,0.004574,0.002293,0.002317,0.002353
6710457,DIV.795,DIV.795,135,8775,162,9072,6.8e-05,3.4e-05,0.004387,0.0022,8.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004559,0.004582,0.004619,0.002337,0.002361,0.002397
6710457,DIV.809,DIV.809,135,8775,136,9046,6.8e-05,3.4e-05,0.004387,0.0022,6.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004546,0.004569,0.004606,0.002324,0.002348,0.002384
6710458,DIV.26,TÉLÉGRAMMES,135,8775,135,9045,6.8e-05,3.4e-05,0.004387,0.0022,6.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004545,0.004569,0.004605,0.002324,0.002348,0.002384
6710458,DIV.39,DIV.39,135,8775,3095,12005,6.8e-05,3.4e-05,0.004387,0.0022,0.001548,2.3e-05,4.7e-05,8.2e-05,0.006025,0.006049,0.006085,0.003804,0.003828,0.003864
6710458,DIV.79,DIV.79,135,8775,901,9811,6.8e-05,3.4e-05,0.004387,0.0022,0.00045,2.3e-05,4.7e-05,8.2e-05,0.004928,0.004952,0.004988,0.002707,0.002731,0.002767
6710458,DIV.100,Arrestation du comte d'Arnim,135,8775,854,9764,6.8e-05,3.4e-05,0.004387,0.0022,0.000427,2.3e-05,4.7e-05,8.2e-05,0.004905,0.004928,0.004965,0.002683,0.002707,0.002743
6710458,DIV.111,DIV.111,135,8775,526,9436,6.8e-05,3.4e-05,0.004387,0.0022,0.000263,2.3e-05,4.7e-05,8.2e-05,0.00474,0.004764,0.004801,0.002519,0.002543,0.002579
6710458,DIV.132,DIV.132,135,8775,769,9679,6.8e-05,3.4e-05,0.004387,0.0022,0.000385,2.3e-05,4.7e-05,8.2e-05,0.004862,0.004886,0.004922,0.002641,0.002665,0.002701
6710458,DIV.144,DIV.144,135,8775,683,9593,6.8e-05,3.4e-05,0.004387,0.0022,0.000342,2.3e-05,4.7e-05,8.2e-05,0.004819,0.004843,0.004879,0.002598,0.002622,0.002658
6710458,DIV.156,Société alsacienne-lorraine de New-York : RAPPORT DU PRÉSIDENT,135,8775,1552,10462,6.8e-05,3.4e-05,0.004387,0.0022,0.000776,2.3e-05,4.7e-05,8.2e-05,0.005253,0.005277,0.005313,0.003032,0.003056,0.003092
6710458,DIV.191,Les raisins à Paris. — Campagne 1873-1874,135,8775,477,9387,6.8e-05,3.4e-05,0.004387,0.0022,0.000238,2.3e-05,4.7e-05,8.2e-05,0.004716,0.00474,0.004776,0.002495,0.002519,0.002555
6710458,DIV.203,Expédition lointaine des vins,135,8775,172,9082,6.8e-05,3.4e-05,0.004387,0.0022,8.6e-05,2.3e-05,4.7e-05,8.2e-05,0.004563,0.004587,0.004624,0.002342,0.002366,0.002402
6710458,DIV.210,DIV.210,135,8775,105,9015,6.8e-05,3.4e-05,0.004387,0.0022,5.3e-05,2.3e-05,4.7e-05,8.2e-05,0.00453,0.004554,0.00459,0.002309,0.002333,0.002369
6710458,DIV.217,36 LES RIVALITÉS PAR ARMAND LAPOINTE ( Suite. ),135,8775,1871,10781,6.8e-05,3.4e-05,0.004387,0.0022,0.000936,2.3e-05,4.7e-05,8.2e-05,0.005413,0.005437,0.005473,0.003192,0.003216,0.003252
6710458,DIV.282,Séance du 20 août 1874,135,8775,4626,13536,6.8e-05,3.4e-05,0.004387,0.0022,0.002313,2.3e-05,4.7e-05,8.2e-05,0.00679,0.006814,0.00685,0.004569,0.004593,0.004629
6710458,DIV.390,Salubrité publique,135,8775,653,9563,6.8e-05,3.4e-05,0.004387,0.0022,0.000327,2.3e-05,4.7e-05,8.2e-05,0.004804,0.004828,0.004864,0.002583,0.002607,0.002643
6710458,DIV.410,DIV.410,135,8775,269,9179,6.8e-05,3.4e-05,0.004387,0.0022,0.000134,2.3e-05,4.7e-05,8.2e-05,0.004612,0.004636,0.004672,0.002391,0.002415,0.002451
6710458,DIV.419,DIV.419,135,8775,21,8931,6.8e-05,3.4e-05,0.004387,0.0022,1e-05,2.3e-05,4.7e-05,8.2e-05,0.004488,0.004512,0.004548,0.002267,0.002291,0.002327
6710458,DIV.422,DIV.422,135,8775,699,9609,6.8e-05,3.4e-05,0.004387,0.0022,0.000349,2.3e-05,4.7e-05,8.2e-05,0.004827,0.004851,0.004887,0.002606,0.00263,0.002666
6710458,DIV.433,DIV.433,135,8775,41,8951,6.8e-05,3.4e-05,0.004387,0.0022,2.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004498,0.004522,0.004558,0.002277,0.002301,0.002337
6710458,DIV.436,COUR D'ASSISES D'ALGER : Audience du 12 octobre 1874 PRÉSIDENCE DE M. VIDAL Mœurs Kabyles. — Procès entre deux veuves. — Assassinat d'un enfant par une femme,135,8775,1499,10409,6.8e-05,3.4e-05,0.004387,0.0022,0.000749,2.3e-05,4.7e-05,8.2e-05,0.005227,0.005251,0.005287,0.003006,0.00303,0.003066
6710458,DIV.458,Nouvelles des marchés du Midi : (Extrait de la Correspondance commerciale de Cette.),135,8775,1410,10320,6.8e-05,3.4e-05,0.004387,0.0022,0.000705,2.3e-05,4.7e-05,8.2e-05,0.005182,0.005206,0.005242,0.002961,0.002985,0.003021
6710458,DIV.512,ELECTIONS LEGISLATIVES DU 18 OCTOBRE,135,8775,90,9000,6.8e-05,3.4e-05,0.004387,0.0022,4.5e-05,2.3e-05,4.7e-05,8.2e-05,0.004522,0.004546,0.004582,0.002301,0.002325,0.002361
6710458,DIV.530,Entrées,135,8775,378,9288,6.8e-05,3.4e-05,0.004387,0.0022,0.000189,2.3e-05,4.7e-05,8.2e-05,0.004666,0.00469,0.004726,0.002445,0.002469,0.002505
6710458,DIV.553,Sorties,135,8775,191,9101,6.8e-05,3.4e-05,0.004387,0.0022,9.6e-05,2.3e-05,4.7e-05,8.2e-05,0.004573,0.004597,0.004633,0.002352,0.002376,0.002412
6710458,DIV.572,DIV.572,135,8775,140,9050,6.8e-05,3.4e-05,0.004387,0.0022,7e-05,2.3e-05,4.7e-05,8.2e-05,0.004547,0.004571,0.004607,0.002326,0.00235,0.002386
6710458,DIV.578,Publicité,135,8775,74,8984,6.8e-05,3.4e-05,0.004387,0.0022,3.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004514,0.004538,0.004574,0.002293,0.002317,0.002353
6710458,DIV.583,Publicité,135,8775,79,8989,6.8e-05,3.4e-05,0.004387,0.0022,3.9e-05,2.3e-05,4.7e-05,8.2e-05,0.004517,0.004541,0.004577,0.002296,0.00232,0.002356
6710458,DIV.587,Publicité,135,8775,38,8948,6.8e-05,3.4e-05,0.004387,0.0022,1.9e-05,2.3e-05,4.7e-05,8.2e-05,0.004496,0.00452,0.004556,0.002275,0.002299,0.002335
6710458,DIV.590,Publicité,135,8775,82,8992,6.8e-05,3.4e-05,0.004387,0.0022,4.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004518,0.004542,0.004579,0.002297,0.002321,0.002357
6710458,DIV.594,Publicité,135,8775,143,9053,6.8e-05,3.4e-05,0.004387,0.0022,7.2e-05,2.3e-05,4.7e-05,8.2e-05,0.004549,0.004573,0.004609,0.002328,0.002352,0.002388
6710458,DIV.602,Publicité,135,8775,949,9859,6.8e-05,3.4e-05,0.004387,0.0022,0.000474,2.3e-05,4.7e-05,8.2e-05,0.004952,0.004976,0.005012,0.002731,0.002755,0.002791
6710458,DIV.625,DIV.625,135,8775,426,9336,6.8e-05,3.4e-05,0.004387,0.0022,0.000213,2.3e-05,4.7e-05,8.2e-05,0.00469,0.004714,0.00475,0.002469,0.002493,0.002529
6710458,DIV.641,DIV.641,135,8775,154,9064,6.8e-05,3.4e-05,0.004387,0.0022,7.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004554,0.004578,0.004614,0.002333,0.002357,0.002393
6710458,DIV.651,DIV.651,135,8775,183,9093,6.8e-05,3.4e-05,0.004387,0.0022,9.2e-05,2.3e-05,4.7e-05,8.2e-05,0.004569,0.004593,0.004629,0.002348,0.002372,0.002408
6710458,DIV.661,DIV.661,135,8775,328,9238,6.8e-05,3.4e-05,0.004387,0.0022,0.000164,2.3e-05,4.7e-05,8.2e-05,0.004641,0.004665,0.004701,0.00242,0.002444,0.00248
6710458,DIV.672,DIV.672,135,8775,62,8972,6.8e-05,3.4e-05,0.004387,0.0022,3.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004508,0.004532,0.004568,0.002287,0.002311,0.002347
6710458,DIV.677,Publicité,135,8775,43,8953,6.8e-05,3.4e-05,0.004387,0.0022,2.2e-05,2.3e-05,4.7e-05,8.2e-05,0.004499,0.004523,0.004559,0.002278,0.002302,0.002338
6710458,DIV.682,Publicité,135,8775,83,8993,6.8e-05,3.4e-05,0.004387,0.0022,4.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004519,0.004543,0.004579,0.002298,0.002322,0.002358
6710458,DIV.686,Publicité,135,8775,163,9073,6.8e-05,3.4e-05,0.004387,0.0022,8.2e-05,2.3e-05,4.7e-05,8.2e-05,0.004559,0.004583,0.004619,0.002338,0.002362,0.002398
6710458,DIV.698,DIV.698,135,8775,77,8987,6.8e-05,3.4e-05,0.004387,0.0022,3.9e-05,2.3e-05,4.7e-05,8.2e-05,0.004516,0.00454,0.004576,0.002295,0.002319,0.002355
6710458,DIV.704,Publicité,135,8775,117,9027,6.8e-05,3.4e-05,0.004387,0.0022,5.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004536,0.00456,0.004596,0.002315,0.002339,0.002375
6710458,DIV.710,DIV.710,135,8775,103,9013,6.8e-05,3.4e-05,0.004387,0.0022,5.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004529,0.004553,0.004589,0.002308,0.002332,0.002368
6710458,DIV.717,DIV.717,135,8775,74,8984,6.8e-05,3.4e-05,0.004387,0.0022,3.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004514,0.004538,0.004574,0.002293,0.002317,0.002353
6710458,DIV.723,DIV.723,135,8775,65,8975,6.8e-05,3.4e-05,0.004387,0.0022,3.2e-05,2.3e-05,4.7e-05,8.2e-05,0.00451,0.004534,0.00457,0.002289,0.002313,0.002349
6710458,DIV.728,Publicité,135,8775,249,9159,6.8e-05,3.4e-05,0.004387,0.0022,0.000124,2.3e-05,4.7e-05,8.2e-05,0.004602,0.004626,0.004662,0.002381,0.002405,0.002441
6710458,DIV.741,Publicité,135,8775,157,9067,6.8e-05,3.4e-05,0.004387,0.0022,7.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004556,0.00458,0.004616,0.002335,0.002359,0.002395
6710458,DIV.748,Publicité,135,8775,151,9061,6.8e-05,3.4e-05,0.004387,0.0022,7.6e-05,2.3e-05,4.7e-05,8.2e-05,0.004553,0.004577,0.004613,0.002332,0.002356,0.002392
6710458,DIV.758,Publicité,135,8775,291,9201,6.8e-05,3.4e-05,0.004387,0.0022,0.000146,2.3e-05,4.7e-05,8.2e-05,0.004623,0.004647,0.004683,0.002402,0.002426,0.002462
6710458,DIV.771,Publicité,135,8775,122,9032,6.8e-05,3.4e-05,0.004387,0.0022,6.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004538,0.004562,0.004599,0.002317,0.002341,0.002377
6710458,DIV.779,Publicité,135,8775,325,9235,6.8e-05,3.4e-05,0.004387,0.0022,0.000162,2.3e-05,4.7e-05,8.2e-05,0.00464,0.004664,0.0047,0.002419,0.002443,0.002479
6710458,DIV.788,Publicité,135,8775,207,9117,6.8e-05,3.4e-05,0.004387,0.0022,0.000103,2.3e-05,4.7e-05,8.2e-05,0.004581,0.004605,0.004641,0.00236,0.002384,0.00242
6710458,DIV.797,Publicité,135,8775,441,9351,6.8e-05,3.4e-05,0.004387,0.0022,0.00022,2.3e-05,4.7e-05,8.2e-05,0.004698,0.004722,0.004758,0.002477,0.002501,0.002537
6710458,DIV.809,Publicité,135,8775,464,9374,6.8e-05,3.4e-05,0.004387,0.0022,0.000232,2.3e-05,4.7e-05,8.2e-05,0.00471,0.004733,0.00477,0.002488,0.002512,0.002548
6711097,DIV.38,Le projet d'exposition à Alger,135,8775,135,9045,6.8e-05,3.4e-05,0.004387,0.0022,6.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004545,0.004569,0.004605,0.002324,0.002348,0.002384
6711097,DIV.46,Elèves officiers de réserve,135,8775,370,9280,6.8e-05,3.4e-05,0.004387,0.0022,0.000185,2.3e-05,4.7e-05,8.2e-05,0.004662,0.004686,0.004723,0.002441,0.002465,0.002501
6711097,DIV.62,Promotion du général d'Amade,135,8775,99,9009,6.8e-05,3.4e-05,0.004387,0.0022,4.9e-05,2.3e-05,4.7e-05,8.2e-05,0.004527,0.004551,0.004587,0.002306,0.00233,0.002366
6711097,DIV.68,Les essais de la « Vérité »,135,8775,75,8985,6.8e-05,3.4e-05,0.004387,0.0022,3.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004515,0.004539,0.004575,0.002294,0.002318,0.002354
6711097,DIV.73,La Catastrophe du «Latouche-Tréville»,135,8775,516,9426,6.8e-05,3.4e-05,0.004387,0.0022,0.000258,2.3e-05,4.7e-05,8.2e-05,0.004736,0.004759,0.004796,0.002514,0.002538,0.002574
6711097,DIV.93,Conseil de Cabinet de demain,135,8775,160,9070,6.8e-05,3.4e-05,0.004387,0.0022,8e-05,2.3e-05,4.7e-05,8.2e-05,0.004557,0.004581,0.004618,0.002336,0.00236,0.002396
6711097,DIV.100,La question des soutiens de famille,135,8775,126,9036,6.8e-05,3.4e-05,0.004387,0.0022,6.3e-05,2.3e-05,4.7e-05,8.2e-05,0.00454,0.004564,0.0046,0.002319,0.002343,0.002379
6711097,DIV.105,M. Biétry et l'affaire Dreyfus,135,8775,184,9094,6.8e-05,3.4e-05,0.004387,0.0022,9.2e-05,2.3e-05,4.7e-05,8.2e-05,0.004569,0.004593,0.004629,0.002348,0.002372,0.002408
6711097,DIV.111,Les Conseils généraux,135,8775,86,8996,6.8e-05,3.4e-05,0.004387,0.0022,4.3e-05,2.3e-05,4.7e-05,8.2e-05,0.00452,0.004544,0.00458,0.002299,0.002323,0.002359
6711097,DIV.117,Le Diffèrend Turco-Bulgare,135,8775,2268,11178,6.8e-05,3.4e-05,0.004387,0.0022,0.001134,2.3e-05,4.7e-05,8.2e-05,0.005612,0.005635,0.005672,0.00339,0.003414,0.00345
6711097,DIV.179,COLLISION ENTRE UN VAPEUR ET UN BAC : Cent quarante noyée,135,8775,62,8972,6.8e-05,3.4e-05,0.004387,0.0022,3.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004508,0.004532,0.004568,0.002287,0.002311,0.002347
6711097,DIV.186,L'entrevue de MM. IsvolsKy et Tittoni,135,8775,884,9794,6.8e-05,3.4e-05,0.004387,0.0022,0.000442,2.3e-05,4.7e-05,8.2e-05,0.004919,0.004943,0.004979,0.002698,0.002722,0.002758
6711097,DIV.216,La nouvelle note franco-espagnole : Les conditions imposées à Moulay Hafid pour sa reconnaissance,135,8775,600,9510,6.8e-05,3.4e-05,0.004387,0.0022,0.0003,2.3e-05,4.7e-05,8.2e-05,0.004777,0.004801,0.004837,0.002556,0.00258,0.002616
6711097,DIV.230,L'incident de Casablanca,135,8775,1341,10251,6.8e-05,3.4e-05,0.004387,0.0022,0.00067,2.3e-05,4.7e-05,8.2e-05,0.005148,0.005172,0.005208,0.002927,0.002951,0.002987
6711097,DIV.265,LA CONQUÊTE DE L'AIR,135,8775,200,9110,6.8e-05,3.4e-05,0.004387,0.0022,0.0001,2.3e-05,4.7e-05,8.2e-05,0.004577,0.004601,0.004638,0.002356,0.00238,0.002416
6711097,DIV.276,LE MOUVEMENT OUVRIER,135,8775,208,9118,6.8e-05,3.4e-05,0.004387,0.0022,0.000104,2.3e-05,4.7e-05,8.2e-05,0.004581,0.004605,0.004641,0.00236,0.002384,0.00242
6711097,DIV.290,LE CHOLERA,135,8775,406,9316,6.8e-05,3.4e-05,0.004387,0.0022,0.000203,2.3e-05,4.7e-05,8.2e-05,0.00468,0.004704,0.00474,0.002459,0.002483,0.002519
6711097,DIV.314,Les poursuites contre la « Voix du Peuple »,135,8775,138,9048,6.8e-05,3.4e-05,0.004387,0.0022,6.9e-05,2.3e-05,4.7e-05,8.2e-05,0.004546,0.00457,0.004606,0.002325,0.002349,0.002385
6711097,DIV.320,CATASTROPHE AUX INDES : Pluies torrentielles. — Dégâts considérables. Les victimes,135,8775,372,9282,6.8e-05,3.4e-05,0.004387,0.0022,0.000186,2.3e-05,4.7e-05,8.2e-05,0.004664,0.004687,0.004724,0.002442,0.002466,0.002502
6711097,DIV.335,Le Président de la République,135,8775,45,8955,6.8e-05,3.4e-05,0.004387,0.0022,2.3e-05,2.3e-05,4.7e-05,8.2e-05,0.0045,0.004524,0.00456,0.002279,0.002303,0.002339
6711097,DIV.340,La répression des fraudes,135,8775,182,9092,6.8e-05,3.4e-05,0.004387,0.0022,9.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004568,0.004592,0.004628,0.002347,0.002371,0.002407
6711097,DIV.347,L'état de santé de M. Berteaux,135,8775,55,8965,6.8e-05,3.4e-05,0.004387,0.0022,2.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004505,0.004529,0.004565,0.002284,0.002308,0.002344
6711097,DIV.352,L'Association de la Meunerie française,135,8775,182,9092,6.8e-05,3.4e-05,0.004387,0.0022,9.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004568,0.004592,0.004628,0.002347,0.002371,0.002407
6711097,DIV.359,Congrès médical,135,8775,201,9111,6.8e-05,3.4e-05,0.004387,0.0022,0.000101,2.3e-05,4.7e-05,8.2e-05,0.004578,0.004602,0.004638,0.002357,0.002381,0.002417
6711097,DIV.368,Tirage de la Loterie de la Ville de Marseille,135,8775,257,9167,6.8e-05,3.4e-05,0.004387,0.0022,0.000129,2.3e-05,4.7e-05,8.2e-05,0.004606,0.00463,0.004666,0.002385,0.002409,0.002445
6711097,DIV.377,Vois à l'arsenal de Brest,135,8775,110,9020,6.8e-05,3.4e-05,0.004387,0.0022,5.5e-05,2.3e-05,4.7e-05,8.2e-05,0.004533,0.004556,0.004593,0.002311,0.002335,0.002371
6711097,DIV.383,La capitaine Marsal succombe à sa blessure,135,8775,134,9044,6.8e-05,3.4e-05,0.004387,0.0022,6.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004544,0.004568,0.004605,0.002323,0.002347,0.002383
6711097,DIV.390,Révolte dans une maison centrale,135,8775,77,8987,6.8e-05,3.4e-05,0.004387,0.0022,3.9e-05,2.3e-05,4.7e-05,8.2e-05,0.004516,0.00454,0.004576,0.002295,0.002319,0.002355
6711097,DIV.396,Une mauvaise plaisanterie,135,8775,147,9057,6.8e-05,3.4e-05,0.004387,0.0022,7.3e-05,2.3e-05,4.7e-05,8.2e-05,0.004551,0.004575,0.004611,0.00233,0.002354,0.00239
6711097,DIV.403,Extorsion à main armée,135,8775,347,9257,6.8e-05,3.4e-05,0.004387,0.0022,0.000173,2.3e-05,4.7e-05,8.2e-05,0.004651,0.004675,0.004711,0.00243,0.002454,0.00249
6711097,DIV.411,La Reine mère d'Italie,135,8775,37,8947,6.8e-05,3.4e-05,0.004387,0.0022,1.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004496,0.00452,0.004556,0.002275,0.002299,0.002335
6711097,DIV.416,Remontra d'express. — Les victimes,135,8775,188,9098,6.8e-05,3.4e-05,0.004387,0.0022,9.4e-05,2.3e-05,4.7e-05,8.2e-05,0.004572,0.004595,0.004632,0.00235,0.002374,0.00241
6711097,DIV.423,En Espagne,135,8775,29,8939,6.8e-05,3.4e-05,0.004387,0.0022,1.5e-05,2.3e-05,4.7e-05,8.2e-05,0.004492,0.004516,0.004552,0.002271,0.002295,0.002331
6711097,DIV.428,Dans nos possessions d'Extrême-Orient,135,8775,175,9085,6.8e-05,3.4e-05,0.004387,0.0022,8.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004565,0.004589,0.004625,0.002344,0.002368,0.002404
6711097,DIV.435,Au Portugal,135,8775,90,9000,6.8e-05,3.4e-05,0.004387,0.0022,4.5e-05,2.3e-05,4.7e-05,8.2e-05,0.004522,0.004546,0.004582,0.002301,0.002325,0.002361
6711097,DIV.440,En Turquie,135,8775,43,8953,6.8e-05,3.4e-05,0.004387,0.0022,2.2e-05,2.3e-05,4.7e-05,8.2e-05,0.004499,0.004523,0.004559,0.002278,0.002302,0.002338
6711097,DIV.446,Monstrueuse barbarie,135,8775,229,9139,6.8e-05,3.4e-05,0.004387,0.0022,0.000115,2.3e-05,4.7e-05,8.2e-05,0.004592,0.004616,0.004652,0.002371,0.002395,0.002431
6711097,DIV.454,Les élections en Suède,135,8775,116,9026,6.8e-05,3.4e-05,0.004387,0.0022,5.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004535,0.004559,0.004595,0.002314,0.002338,0.002374
6711097,DIV.459,L'état de siège à Assomption,135,8775,54,8964,6.8e-05,3.4e-05,0.004387,0.0022,2.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004504,0.004528,0.004564,0.002283,0.002307,0.002343
6711097,DIV.464,Crève terminée,135,8775,21,8931,6.8e-05,3.4e-05,0.004387,0.0022,1e-05,2.3e-05,4.7e-05,8.2e-05,0.004488,0.004512,0.004548,0.002267,0.002291,0.002327
6711097,DIV.469,DIV.469,135,8775,15,8925,6.8e-05,3.4e-05,0.004387,0.0022,8e-06,2.3e-05,4.7e-05,8.2e-05,0.004485,0.004509,0.004545,0.002264,0.002288,0.002324
6711097,DIV.472,La nouvelle route du Port,135,8775,1292,10202,6.8e-05,3.4e-05,0.004387,0.0022,0.000646,2.3e-05,4.7e-05,8.2e-05,0.005123,0.005147,0.005183,0.002902,0.002926,0.002962
6711097,DIV.491,TIZI,135,8775,479,9389,6.8e-05,3.4e-05,0.004387,0.0022,0.000239,2.3e-05,4.7e-05,8.2e-05,0.004717,0.004741,0.004777,0.002496,0.00252,0.002556
6711097,DIV.501,LES TREMBLES,135,8775,545,9455,6.8e-05,3.4e-05,0.004387,0.0022,0.000273,2.3e-05,4.7e-05,8.2e-05,0.00475,0.004774,0.00481,0.002529,0.002553,0.002589
6711097,DIV.512,REVUE COMMERCIALE : (DE NOTRE COLLABORATEUR),135,8775,1464,10374,6.8e-05,3.4e-05,0.004387,0.0022,0.000732,2.3e-05,4.7e-05,8.2e-05,0.005209,0.005233,0.005269,0.002988,0.003012,0.003048
6711097,DIV.546,DIV.546,135,8775,215,9125,6.8e-05,3.4e-05,0.004387,0.0022,0.000107,2.3e-05,4.7e-05,8.2e-05,0.004585,0.004609,0.004645,0.002364,0.002388,0.002424
