fascicule,article_id,title,n_words,n_tokens
4609982,DIV.1989,HIER INAUGURATION DU PALAIS DU TOURISME,63,105
4609982,DIV.1997,""" Honoris causa """,45,59
4609982,DIV.2005,FUGUE DE LIONCEAU,45,81
4609982,DIV.2013,LE ROI CAROL DE ROUMANIE ET LE PRINCE MICHEL A VARSOVIE,72,113
4609982,DIV.2023,Avant la grande aventure cycliste,38,65
4609982,DIV.2031,CE CONDUCTEUR DE CAMION A GAGNE 500 FRANCS,84,189
4609982,DIV.2043,Destinée...,30,57
4609982,DIV.2051,LES FUNÉRAILLES DE L'AMIRAL FISHER A PORTSMOUTH,91,247
4609982,DIV.2059,Publicité,21,48
4610674,DIV.41,"Parlant de la "" Conférence impériale "" M. Louis Rollin ministre des Colonies, nous dit : "" La machine est en place, elle fonctionnera, elle produira. """,963,1367
4610674,DIV.85,Aux portes de l'Élysée,27,43
4610674,DIV.93,FIANÇAILLES PRINCIÈRES,22,42
4610674,DIV.101,"Les pourparlers franco-italiens n'ont pas encore donné de résultat définitif : Il n'est pas impossible que, faute de temps avant la session du conseil de la S. D. N. qui se réunit à Genève, le 10 janvier, le voyage à Rome de M. Pierre Laval fût quelque peu retardé.",351,508
4610674,DIV.113,APRÈS LES TROUBLES D'ESPAGNE : La libération de M. Azana ancien président du Conseil espagnol,68,105
4610674,DIV.122,"LE MONTAGE DE L 'HYDRAVION "" LIEUTENANT=DE=VAISSEAU=PARIS """,60,112
4610674,DIV.130,UNE VIOLENTE BATAILLE SERAIT EN COURS ENTRE ITALIENS ET ABYSSINS,71,128
4610674,DIV.136,La Maison Royale d'Italie achète à Marseille un portrait de S. M. Maria-Pia,109,186
4610674,DIV.143,"Le mariage du "" lord chief justice "" britannique",57,90
4610674,DIV.151,LE MONUMENT D'ALBERT Ier ROI DES BELGES SERA ÉRIGE COURS-LA-REINE : BRILLANT SUCCES LE SOUSCRIPTION. DE LA,177,287
4610674,DIV.160,LE COMMERCE PARISIEN FINIT L'ANNÉE 1934 SUR UNE IMPRESSION OPTIMISTE,363,509
4610674,DIV.171,RÉUNION TROUBLÉE DANS LA SARRE,126,216
4610674,DIV.177,EN MARGE DE L'AFFAIRE STAVISKY : On découvre que Poulner est à la tête d'une bande vivant du trafic de titres maquillés Des mandats d'arrêt sont décernés contre lui et contre trois de ses complices dont deux — Pélissier et Popp — ont été écroués dès hier,1270,1983
4610674,DIV.230,demain :,18,51
4610674,DIV.238,M. Mussolini n'a pas oublié les enfants du chancelier Dollfuss,52,80
4610674,DIV.249,LES DÉCIVILISÉS,1351,2103
4610674,DIV.283,LA FLAMME DU SOUVENIR,14,38
4610674,DIV.288,EXPOSITIONS,137,245
4610674,DIV.298,INFORMATIONS RELIGIEUSES,40,82
4610674,DIV.303,BIENFAISANCE,44,81
4610674,DIV.309,BALS,14,25
4610674,DIV.314,T. S. F.,16,27
4610674,DIV.319,"UNE JEUNE FRANÇAISE FAIT EN ITALIE, UNE CHUTE MORTELLE DE CHEVAL",40,82
4610674,DIV.324,Annonces,38,64
4610674,DIV.329,L'ACTIVITÉ DU SERVICE DES RÉCLAMATIONS AUX P. T. T.,176,281
4610674,DIV.342,Mlle Paris sur la Côte d'Azur,99,136
4610674,DIV.348,Des braconniers belges tuent un garde-chasse,55,100
4610674,DIV.354,Jeudi auront lieu à Scheveningen les obsèques de M. Adatci,82,142
4610674,DIV.362,NOS PROBLEMES DE MOTS CROISÉS,335,643
4610674,DIV.376,"CHAQUE JOUR, AU RÉVEIL : QUELQUES GRAINS D'OPTIMISME",116,261
4610674,DIV.389,DIV.389,730,1124
4610674,DIV.413,PAUL REBOUX : GERARD CHEZ LES PHOQUES Livre d'étrennes,327,603
4610674,DIV.442,PONT DES ARTS,260,424
4610674,DIV.455,LA FÉERIE FLORALE CHEZ ANDRÉ BAUMANN,170,375
4610674,DIV.475,DIV.475,40,75
4610674,DIV.478,LES COURS,24,36
4610674,DIV.483,MONDE OFFICIEL,93,140
4610674,DIV.488,CORPS DIPLOMATIQUE,106,183
4610674,DIV.494,INFORMATIONS,234,400
4610674,DIV.503,CERCLES,252,384
4610674,DIV.511,VÉNERIE,137,265
4610674,DIV.518,RÉCEPTIONS,80,128
4610674,DIV.524,NAISSANCES,23,37
4610674,DIV.529,FIANÇAILLES,66,105
4610674,DIV.538,MARIAGES,20,39
4610674,DIV.543,DEUILS,238,420
4610674,DIV.558,Publicité,16,34
4610674,DIV.561,Publicité,10,23
4610674,DIV.564,Publicité,45,85
4610674,DIV.570,Une jeune Américaine a été arrêtée à la frontière sarroise,200,284
4610674,DIV.578,Le cardinal Bourne est gravement malade,56,76
4610674,DIV.583,A Thonon-les-Bains M. Jacquier parle du régime parlementaire,226,325
4610674,DIV.591,"On a célébré neuf mille mariages le 26 décembre, en Pologne",43,64
4610674,DIV.596,POUR LA BEAUTÉ DE PARIS : Des concours sont organisés à cet effet.,139,205
4610674,DIV.610,M. Herriot préside l'inauguration des bâtiments d'une coopérative de construction,131,216
4610674,DIV.617,Publicité,14,39
4610674,DIV.622,Un cultivateur tue sa femme,83,123
4610674,DIV.628,Publicité,262,567
4610674,DIV.645,LE PÈLERINAGE DES ANCIENS SOLDATS DE L'ARMÉE D'ORIENT EN YOUGOSLAVIE par notre correspondant particulier,499,739
4610674,DIV.663,L'attentat de Marseille,37,74
4610674,DIV.668,M. Ouzounovitch va quitter la présidence du parti national yougoslave,113,169
4610674,DIV.674,"Au Maroc, un matador est blessé",47,77
4610674,DIV.682,DIV.682,419,581
4610674,DIV.694,LES ENTRETIENS DIPLOMATIQUES DE M. DE CHAMBRUN A ROME,184,274
4610674,DIV.702,LES VIOLENCES ANTIRELIGIEUSES AU MEXIQUE : Cinq catholiques sont tués,171,274
4610674,DIV.711,Une église profanée en Autriche,95,149
4610674,DIV.716,Les évêques catholiques allemands ordonnent des prières pour le jour du plébiscite de la Sarre,297,452
4610674,DIV.730,Le Reich redoute la concurrence française en Russie,73,100
4610674,DIV.735,UNE PENICHE CHAVIRE AU PORTUGAL : Il y aurait une douzaine de disparus.,81,124
4610674,DIV.743,Une auto capote une jeune fille est tuée,130,211
4610674,DIV.749,ET POUR BIEN COMMENCER L'ANNÉE,72,134
4610674,DIV.755,ZINOVIEV ET KAMENEV EN ROUTE POUR L'EXIL,114,189
4610674,DIV.764,DIV.764,51,79
4610674,DIV.768,DIV.768,36,54
4610674,DIV.771,DIV.771,49,65
4610674,DIV.774,DIV.774,29,44
4610674,DIV.777,DIV.777,30,56
4610674,DIV.780,DIV.780,35,69
4610674,DIV.783,DIV.783,46,85
4610674,DIV.787,LA SITUATION POLITIQUE AUX ÉTATS-UNIS A L'AUBE DE L'ANNÉE 1935,602,870
4610674,DIV.804,LA CIRCULATION ET L'HIVER,59,102
4610674,DIV.809,Nouvelles défections dans l'Église officielle du Reich,151,230
4610674,DIV.816,Le travail reprend dans les mines asturiennes,70,98
4610674,DIV.822,L'explorateur Sven Hedin en Chine,64,105
4610674,DIV.827,Publicité,20,41
4610674,DIV.833,LA SÛRETÉ NATIONALE ARRÊTE UN ESCROC QUI A FAIT DANS L'ORNE DE NOMBREUSES DUPES,430,741
4610674,DIV.845,Publicité,16,27
4610674,DIV.851,L'empereur du Japon est légèrement souffrant,69,98
4610674,DIV.856,Le Noël des enfants pauvres a Vienne,96,149
4610674,DIV.861,A la recherche d'un avion américain,71,111
4610674,DIV.867,Publicité,122,233
4610674,DIV.886,LE FOOTBALL A SAINT-OUEN,67,118
4610674,DIV.901,Poids et haltères,24,41
4610674,DIV.909,Victoire de nos hockeyeurs en Allemagne,40,54
4610674,DIV.917,Dans les coulisses du Vél' d'Hiv',32,59
4610674,DIV.926,Nouveau succès des rugbymen bayonnais,52,151
4610674,DIV.934,Victoire belge à Montreuil,36,65
4610674,DIV.942,Le tournoi de Noël de tennis au Sporting,54,109
4610674,DIV.956,TENNIS : L'heure a sonné pour les professionnels,578,830
4610674,DIV.971,QUATRE FINALES SERONT DISPUTÉES AUJOURD'HUI AU SPORTING,261,514
4610674,DIV.991,LE CHAMPION BELGE VICTOR HONOREZ A GAGNE LE CROSS DE LA BOISSIÈRE,517,939
4610674,DIV.1018,"Le style bayonnais toujours triomphant : Hier à Jean-Bouin, l'Aviron Bayonnais, pourtant incomplet, a largement battu le Stade par 25 à 3.",655,994
4610674,DIV.1044,RÉSULTATS ET CLASSEMENTS,1524,1772
4610674,DIV.1063,UNE FÊTE POUR LES SPORTIFS,134,203
4610674,DIV.1069,LES HALTÉROPHILES DE FRANCE ONT BATTU CEUX D'AUTRICHE,484,890
4610674,DIV.1105,LE CHAMPION DE SKI ZOGG GRIEVEMENT BLESSE,53,93
4610674,DIV.1111,POUR LE CHAMPIONNAT DU MONDE DE HOCKEY SUR GLACE,81,145
4610674,DIV.1118,"VIEZ, CHAMPION DE BOXE DES POIDS LEGERS",62,93
4610674,DIV.1123,PEUZIAT REMPORTE LE CROSS CYCLO-PEDESTRE DE CLAYES,40,93
4610674,DIV.1130,CHAMPIONNAT DE PARIS DE BALLE AU PANIER,74,124
4610674,DIV.1140,DIV.1140,17,51
4610674,DIV.1146,"Sochaux, vainqueur de Cannes, reprend seul le commandement, Strasbourg n'ayant pu réussir qu'un match nul contre l'Excelsior. Nouvelle victoire des Sétois. En deuxième division Metz rejoint Lens.",837,1271
4610674,DIV.1169,RÉSULTATS ET CLASSEMENTS,1063,1635
4610674,DIV.1190,BOXE : PETIT-BIQUET RESTE CHAMPION D'EUROPE DE BOXE,57,105
4610674,DIV.1196,CYCLISME : LES FRANÇAIS ONT TRIOMPHÉ HIER DES CHAMPIONS ITALIENS,259,444
4610674,DIV.1210,SPORTS D'HIVER : TEMPÉRATURE ET HAUTEUR DE NEIGE DES STATIONS HIVERNALES,816,1010
4610674,DIV.1228,Publicité,12,24
4610674,DIV.1234,LE DRAME DE CHALONS-SUR-MARNE SERAIT DU A LA NEURASTHÉNIE,117,200
4610674,DIV.1240,QUATRE CAMBRIOLEURS SOUS LES VERROUS,81,174
4610674,DIV.1245,DANS UN PATRONAGE UN INCENDIE FAIT UN MORT ET CINQ BLESSES,89,149
4610674,DIV.1250,"JULIETTE CALVET, QUI TUA SON AMI A COUPS DE HACHE, A AUSSI EMPOISONNE SA FILLETTE",109,205
4610674,DIV.1256,LA JAMBE BROYEE PAR UN TRAIN UNE FEMME SE FAIT UNE LIGATURE EN ATTENDANT DU SECOURS,90,151
4610674,DIV.1263,UN ENFANT TUE SON JEUNE FRERE EN JOUANT AVEC UNE CARABINE,42,83
4610674,DIV.1268,DOUBLE ASPHYXIE PAR LE GAZ,54,96
4610674,DIV.1274,L'ASSASSIN LE BON A DILAPIDE OU CACHE L'ARGENT POUR LEQUEL IL TUA UNE FERMIERE PRES DE GAND,128,235
4610674,DIV.1281,INFORMATIONS RÉSUMÉES,38,66
4610674,DIV.1289,LES CONCERTS : A la mémoire de Charles Lamoureux,960,1438
4610674,DIV.1307,LA LIQUIDATION JUDICIAIRE CITROEN,162,259
4610674,DIV.1316,Le renouvellement des cartes d'étrangers,36,59
4610674,DIV.1321,Publicité,36,66
4610674,DIV.1330,"VIOLETTE NOZIÈRES, A QUITTÉ LA PETITE-ROQUETTE",134,208
4610674,DIV.1338,Le crime du Palace,71,103
4610674,DIV.1344,LA FOUDRE ABAT UN CHÊNE DE 500 ANS,101,167
4610674,DIV.1352,LE THÉATRE DE L'ONCLE SÉBASTIEN,134,221
4610674,DIV.1363,DIV.1363,61,120
4610674,DIV.1366,DIV.1366,61,133
4610674,DIV.1369,DIV.1369,333,613
4610674,DIV.1380,PETITES NOUVELLES,56,96
4610674,DIV.1390,DIV.1390,25,51
4610674,DIV.1397,DIV.1397,13,49
4610674,DIV.1405,DIV.1405,62,97
4610674,DIV.1409,DIV.1409,26,38
4610674,DIV.1415,DIV.1415,47,72
4610674,DIV.1421,LES PREMIÈRES : LUNE-ROUSSE. — « La Revue loufoque ». de M. Pierre Dac.,219,342
4610674,DIV.1431,DIV.1431,32,72
4610674,DIV.1438,DIV.1438,23,59
4610674,DIV.1442,DIV.1442,12,27
4610674,DIV.1445,DIV.1445,33,93
4610674,DIV.1455,DIV.1455,36,82
4610674,DIV.1462,"LA PRÉSENTATION DU ""FILS PRODIGUE """,207,299
4610674,DIV.1472,DIV.1472,64,103
4610674,DIV.1478,DIV.1478,212,328
4610674,DIV.1490,DIV.1490,23,61
4610674,DIV.1496,DIV.1496,38,127
4610674,DIV.1504,DIV.1504,77,120
4610674,DIV.1515,DIV.1515,22,64
4610674,DIV.1527,En matinée :,105,262
4610674,DIV.1534,En soirée :,743,2037
4610674,DIV.1560,Publicité,105,158
4610674,DIV.1569,Publicité,25,61
4610674,DIV.1572,TERRITOIRE INTERDIT : Drames et mystères de l'U. R. S. S. 5 par DENNIS WHEATLEY,1470,2172
4610674,DIV.1644,Publicité,254,302
4610674,DIV.1655,Publicité,21,51
4610674,DIV.1660,Publicité,152,253
4610674,DIV.1665,LE TIRAGE DE LA LOTERIE MAROCAINE,115,272
4610674,DIV.1673,Pour la béatification d'un prêtre vendéen,72,122
4610674,DIV.1678,LES ÉTRENNES DU POUPON,45,78
4610674,DIV.1683,Publicité,1917,4945
4610674,DIV.1721,VINCENNES : Victoire d'Idalie B dans le Prix Marcel-Lau rent,114,179
4610674,DIV.1729,Résultats du dimanche 30 décembre,1298,2206
4610674,DIV.1786,NICE : Résultats du dimanche 30 décembre,916,1264
4610674,DIV.1827,Publicité,83,154
4610674,DIV.1837,LES EMISSIONS LES PLUS IMPORTANTES DE DEMAIN,121,240
4610674,DIV.1853,LES PRINCIPALES ÉMISSIONS DE LA JOURNÉE,779,1663
4610674,DIV.1896,Publicité,63,157
4610674,DIV.1910,CHEMINS DE FER P.-L.-M. : Places de lits-salons et de couchettes à moitié prix,117,191
4610674,DIV.1918,CHEMINS DE FER DE L'ETAT,51,87
4610674,DIV.1924,GRANDS RÉSEAUX DE CHEMINS DE FER FRANÇAIS : D'importants avantages pour vos voyages circulaires.,208,337
4610674,DIV.1932,SPORTS D'HIVER,221,381
4610674,DIV.1940,CHEMINS DE FER D'ORLEANS ET DU MIDI : Sports d'hiver en Auvergne. (Hiver 1934-1935.),123,248
4610674,DIV.1949,Publicité,97,164
4610674,DIV.1963,DIV.1963,671,768
4610674,DIV.1971,BUREAUX DE PLACEMENT (8 fr.),14,42
4610674,DIV.1976,OCCASIONS (8 fr.),38,97
4610674,DIV.1981,LOCATIONS NON MEUBLEES (15 fr.),48,108
4610674,DIV.1986,CHIENS (8 fr.),37,106
4610674,DIV.1992,PIANOS (8 fr.),38,105
4610674,DIV.2000,BIJOUX (8 fr.),81,174
4610674,DIV.2007,VINS (8 fr.),15,32
4610674,DIV.2012,CONSERVES (8 fr.),17,40
4610674,DIV.2017,RESTAURANTS (8 fr.),16,39
4610674,DIV.2022,Publicité,55,114
4610674,DIV.2039,DIV.2039,11,34
4610674,DIV.2043,Trois cloches ont été bénies hier à l'église Saint-Jean de Montmartre,49,82
4610674,DIV.2051,L'ÉLARGISSEMENT DE LA ROUTE DE QUARANTE-SOUS SE POURSUIT ACTIVEMENT DEPUIS QUELQUES JOURS,70,120
4610674,DIV.2060,Inauguration d'une église à Asnières,29,51
4610674,DIV.2068,LES SPORTS D'HIVER A SAINT-MORITZ,63,118
4610674,DIV.2077,"POUR SECOURIR LES "" SANS-LOGIS """,64,107
4610674,DIV.2089,Au Bon Foyer de Belleville,36,62
4610674,DIV.2097,Les malades de l'hospice des Enfants-Assistés ont reçu hier des jouets,50,86
4610674,DIV.2105,LA FÊTE DES PETITS SAVOYARDS DE PARIS,53,97
4610674,DIV.2113,L'ARBRE DE NOEL DES MORVANDEAUX,52,93
4614704,DIV.28,A LA TRIBUNE : OU VA LA NOUVELLE MAJORITÉ ?,956,1348
4614704,DIV.52,LE TRAITÉ DE PAIX SERA PEUT-ETRE EN VIGUEUR : LE 7 JANVIER,393,567
4614704,DIV.63,UN MEMBRE DU GOUVERNEMENT N'A PAS VOTÉ L'EMPRUNT,44,87
4614704,DIV.75,Noël Berlinois,1000,1535
4614704,DIV.96,LE PAUVRE HOMME !,206,319
4614704,DIV.111,LA SEINE MONTE : LA CIRCULATION N'EST PAS TOUT A FAIT INTERROMPUE,507,849
4614704,DIV.146,LE RELÈVEMENT DES TARIFS ET LA POLITIQUE DES CHEMINS DE FER,1771,2604
4614704,DIV.186,A propos d'affreux petits Boches,631,882
4614704,DIV.212,En attendant le pipe-line,156,240
4614704,DIV.225,Carleuse transformation,52,80
4614704,DIV.234,Etrennes utiles,91,148
4614704,DIV.243,DIV.243,45,67
4614704,DIV.246,DIV.246,27,43
4614704,DIV.252,VOTE DES DOUZIÈMES ET DE L'EMPRUNT,488,752
4614704,DIV.278,LES ÉLECTIONS SÉNATORIALES,200,326
4614704,DIV.290,"DES CANONS, DES MUNITIONS : ON EN A PLUS IMPORTÉ CETTE ANNÉE QU'EN 1918",297,488
4614704,DIV.310,LES PRIVILÉGIÉS,251,402
4614704,DIV.331,Annonces,140,206
4614704,DIV.338,Annonces,28,53
4614704,DIV.341,ON PREND DES MESURES,18,33
4614704,DIV.350,LA GRANDE LEÇON DE LA GRANDE GUERRE : LES DANGERS DU NATIONALISME,1327,1814
4614704,DIV.374,La visite des régions libérées,190,261
4614704,DIV.384,LE PETIT JEU DES PORTRAITS,145,213
4614704,DIV.393,BANQUE FRANÇAISE POUR LE COMMERCE ET L'INDUSTRIE,125,242
4614704,DIV.400,LA GRÈVE A L'OPÉRA,531,829
4614704,DIV.418,DIV.418,35,52
4614704,DIV.423,BREF,50,80
4614704,DIV.429,LA SPÉCULATION SUR LES LOYERS,497,760
4614704,DIV.441,ON CHERCHE A AMÉLIORER LA CIRCULATION DANS PARIS,168,271
4614704,DIV.451,RÉUSSIR PAR LOUIS DE ROBERT : PREMIÈRE PARTIE,1269,1904
4614704,DIV.485,LE REFLET PERDU,1038,1502
4614704,DIV.509,L'ŒUVRE MÉDICALE : LA GRIPPE CHEZ LES ENFANTS,124,230
4614704,DIV.521,Publicité,25,77
4614704,DIV.528,Annonces,24,45
4614704,DIV.534,L'ARMÉE DU RHIN,106,206
4614704,DIV.544,Identification des sépultures françaises en Belgique,95,154
4614704,DIV.552,PETITE CHRONIQUE DE L'AVIATION : Ross Smith a-t-il changé d'appareil ?,236,356
4614704,DIV.563,Publicité,47,100
4614704,DIV.570,A L'HOTEL DE VILLE : Séance du Conseil municipal LE BUDGET DE 1920,343,486
4614704,DIV.582,Publicité,122,292
4614704,DIV.598,HIER : VINCENNES Résultats du Pari Mutuel,802,1100
4614704,DIV.642,"AUJOURD'HUI : A 1 heure 15, à Auteuil",1454,1852
4614704,DIV.691,Nos pronostics :,38,81
4614704,DIV.702,Le Monde en l'an 2000 par Edouard BELLAMY,1306,1983
4614704,DIV.760,DIV.760,61,84
4614704,DIV.764,DIV.764,33,82
4614704,DIV.768,DIV.768,38,91
4614704,DIV.771,DIV.771,13,34
4614704,DIV.778,DIV.778,27,45
4614704,DIV.781,DIV.781,33,80
4614704,DIV.784,DIV.784,30,46
4614704,DIV.787,DIV.787,26,67
4614704,DIV.795,DIV.795,50,98
4614704,DIV.798,DIV.798,142,254
4614704,DIV.802,DIV.802,68,129
4614704,DIV.805,DIV.805,50,71
4614704,DIV.808,DIV.808,31,62
4614704,DIV.817,DIV.817,31,67
4614704,DIV.821,DIV.821,37,82
4614704,DIV.826,DIV.826,21,38
4614704,DIV.830,Ce soir :,383,933
4614704,DIV.859,DIV.859,62,153
4614704,DIV.867,DIV.867,39,83
4614704,DIV.871,DIV.871,86,213
4614704,DIV.882,DIV.882,60,157
4614704,DIV.894,Le groupe sportif de l'Hôtel de Ville,611,954
4614704,DIV.914,Publicité,41,119
4614704,DIV.920,Publicité,487,871
4614704,DIV.944,DIV.944,16,44
4614704,DIV.948,Demandes d'emplois : 2 francs la ligne.,31,73
4614704,DIV.955,Offres d'emplois : 3 francs la ligne.,68,136
4614704,DIV.966,Fonds de commerce : 4 francs la ligne.,59,133
4614704,DIV.974,Machines : 5 francs la ligne.,13,32
4614704,DIV.980,Capitaux : 5 francs la ligne.,40,79
4614704,DIV.987,Divorces : 5 francs la ligne.,29,56
4614704,DIV.993,Publicité,93,203
4614704,DIV.1007,Publicité,40,95
4614704,DIV.1014,Publicité,21,49
4614704,DIV.1021,Publicité,27,82
4614704,DIV.1028,Publicité,233,637
4614704,DIV.1040,LA RÉPONSE A LA NOTE DE L'ENTENTE : Le Traité de Versailles entrera bientôt en vigueur,509,846
4614704,DIV.1063,La convocation de la Chambre ottomane,43,64
4614704,DIV.1071,MM. NITTl ET SCIALOJA REVENDIQUENT L'ITALIANITÉ DE FIUME ET LA SURETÉ DE L'ADRIATIQUE,1558,2242
4614704,DIV.1123,L'EXODE DES DÉSERTEURS ITALIENS,47,85
4614704,DIV.1129,La Conférence de Dorpat,71,96
4614704,DIV.1134,M. Poincaré en Flandre,58,85
4614704,DIV.1143,LES ETATS-UNIS ET LA RATIFICATION : Un projet de compromis vient d'être enfin établi,170,243
4614704,DIV.1151,L'INTERNATIONALE DES ÉTUDIANTS,108,161
4614704,DIV.1157,UN MAIRE CONDAMNÉ pour intelligences avec l'ennemi,65,109
4614704,DIV.1163,AGENDA P.-L.-M. : Publication de luxe,150,266
4614704,DIV.1174,DIV.1174,2145,5056
4614978,DIV.30,A DUSSELDORF : Une manifestation en faveur de l'autonomie rhénane provoque de graves désordres Les troupes françaises ont dû intervenir pour rétablir l'ordre,589,886
4614978,DIV.54,DIV.54,10,16
4614978,DIV.58,Argenteuil a fêté hier le millénaire de son vin,497,791
4614978,DIV.83,LA VICTIME,272,391
4614978,DIV.95,Leurs remèdes,448,671
4614978,DIV.107,UN TRAIN DE VOYAGEURS tamponne un train de marchandises entre Saint-Omer et Armentières : Il y aurait trois morts,87,142
4614978,DIV.115,Le secret professionnel des journalistes,132,178
4614978,DIV.123,Ce qui vient de la flûte s'en retourne au tambour,396,590
4614978,DIV.149,LE BEAU DIMANCHE,125,176
4614978,DIV.159,LE PORTEFEUILLE,14,22
4614978,DIV.167,M. POINCARÉ AU BOIS D'AILLY : Le Président du Conseil convient que notre tâche n'est pas terminée « Le travail de de main est plus difficile que celui que nous avons accompli. »,531,746
4614978,DIV.188,LE DISCOURS DE M. POINCARÉ,883,1322
4614978,DIV.205,Une élection dans le Var,51,94
4614978,DIV.210,L' augmentation des cigares de la Havane,32,46
4614978,DIV.215,Trois anarchistes arrêtés,117,206
4614978,DIV.222,Un cadavre dans un puits,120,179
4614978,DIV.232,A la manière du calife,759,1120
4614978,DIV.272,Le Japon et le Vatican,175,244
4614978,DIV.280,Les machinistes en grève,119,184
4614978,DIV.289,Le Congrès de la Natalité,327,486
4614978,DIV.301,DIV.301,24,32
4614978,DIV.309,Les cérémonies patriotiques d'hier,1130,1685
4614978,DIV.343,M. Chéron dans son fief,190,294
4614978,DIV.351,"Les Bons du Trésor 6 0/0 à trois, six ou dix ans",255,377
4614978,DIV.358,Mort de M. Joseph Ruau,88,174
4614978,DIV.364,UN AVION CAPOTE,60,121
4614978,DIV.369,Le meurtre de l'abbé Hans,64,94
4614978,DIV.375,BREF,113,191
4614978,DIV.385,NOTRE OPINION : La Conférence impériale britannique,805,1145
4614978,DIV.410,LE CONFLIT ITALO-YOUGOSLAVE : Le problème de Fiume serait bientôt résolu,251,385
4614978,DIV.422,Que fait à Rome le général de Castelnau ?,51,75
4614978,DIV.427,2.000 communistes bulgares ont été tués,78,125
4614978,DIV.434,Un mouvement communiste en Roumanie,84,134
4614978,DIV.440,André Farago a été arrêté à Budapest,99,141
4614978,DIV.446,LA SITUATION EN ALLEMAGNE : Les difficultés de M. Stresemann,578,844
4614978,DIV.467,Le brouillard provoque des sinistres dans la Manche,230,336
4614978,DIV.478,LES INCIDENTS DE DUSSELDORF : De hauts fonctionnaires sont arrêtés,261,395
4614978,DIV.494,Publicité,158,254
4614978,DIV.505,L'OPINION ÉTRANGÈRE : L' Allemagne a perdu son équilibre moral,342,496
4614978,DIV.517,"Primo de Rivera veut "" renouveler "" le parlement espagnol",118,166
4614978,DIV.525,Les prévisions météorologiques,41,62
4614978,DIV.532,DIV.532,13,23
4614978,DIV.539,Publicité,29,62
4614978,DIV.543,Publicité,36,99
4614978,DIV.557,Publicité,65,138
4614978,DIV.563,Publicité,106,195
4614978,DIV.574,ATHLETISME : Le champion finlandais Paavo Nurmi a fait hier une magistrale exhibition CERBONNAY A BATTU LE RECORD FRANÇAIS DES 300 MÈTRES,757,1622
4614978,DIV.620,Le champion norvégien Hoff triomphe à Prague,222,355
4614978,DIV.629,Des Stades sont inaugurés,144,226
4614978,DIV.642,"BOXE : Georges Carpentier rencontrera ce soir, à l'Olympique de Londres, son adversaire Beckett",245,418
4614978,DIV.651,AUTOMOBILE : Le circuit des routes pavées,735,1588
4614978,DIV.680,Publicité,28,49
4614978,DIV.691,Le Belge Emile Masson a triomphé dans le Circuit de l'Ile-de-France,167,302
4614978,DIV.703,Grassin gagne au Parc des Princes,243,495
4614978,DIV.718,Pistes françaises,270,366
4614978,DIV.726,"Le champion du monde Moeskops a gagné le, Grand Prix de l'U. V. F.",436,823
4614978,DIV.736,FOOTBALL-RUGBY : Les ténors méridionaux commencent leur campagne,157,271
4614978,DIV.750,FOOTBALL-ASSOCIATION,336,505
