lot_id,fascicule,batch_index,article_id,title,n_tokens_article
234,4757163,4,DIV.1575,Annonces,232
234,4757163,4,DIV.1590,DIV.1590,1049
234,4757163,4,DIV.1625,DIV.1625,444
234,4757163,4,DIV.1640,DIV.1640,183
234,4757163,4,DIV.1647,DIV.1647,186
234,4757163,4,DIV.1660,DIV.1660,173
234,4757163,4,DIV.1666,DIV.1666,319
234,4757163,4,DIV.1675,DIV.1675,274
234,4757163,4,DIV.1692,DIV.1692,57
234,4757163,4,DIV.1699,DIV.1699,133
234,4757163,4,DIV.1710,DIV.1710,284
234,4757163,4,DIV.1721,Publicité,81
235,4757709,0,DIV.29,LA MAIN GAUCHE,969
235,4757709,0,DIV.44,"LA RÉVOLUTION AURAIT ÉCLATÉ EN ROUMANIE : DES DEPECHES DE SOURCES DIVERSE L'AFFIRMENT, MAIS ELLES RESTENT SANS CONFIRMATION OFFICIELLE.",212
235,4757709,0,DIV.54,Pour les Médecins des régions libérées,140
235,4757709,0,DIV.60,Echos de Partout,792
235,4757709,0,DIV.88,Au Congrès de la Paix : Le Plan de la Société des Nations Elle ne se recrutera qu'à bon escient,596
235,4757709,0,DIV.105,LE PÉCULE POUR LES OFFICIERS,88
235,4757709,0,DIV.110,LES «CROIX DE FAMILLE »,53
235,4757709,0,DIV.119,DIV.119,62
235,4757709,0,DIV.123,Intervention de M. Boudenoot,112
235,4757709,0,DIV.130,Exposé de M. Bersez,536
235,4757709,0,DIV.141,Déclarations pessimistes de M. Loucheur : Moins de trains et pas d'argent !,1632
235,4757709,0,DIV.173,CALENDRIER,103
235,4757709,0,DIV.184,L'INDEMNITÉ DE DÉMOBILISATION,122
235,4757709,0,DIV.189,Les traitements des fonctionnaires,85
235,4757709,0,DIV.194,Trois enfants blessés par une grenade à Bauvin,118
235,4757709,0,DIV.201,Les permissions à double destination,44
235,4757709,0,DIV.206,AU CONSEIL GENERAL DU PAS-DE-CALAIS,793
235,4757709,0,DIV.229,Arrestation d'une suspecte à Paris : ELLE HABITA LILLE PENDANT L'OCCUPATION,361
235,4757709,0,DIV.239,L'échange des monnaies allemandes,53
235,4757709,0,DIV.244,CONSEIL GÉNÉRAL DU NORD,35
235,4757709,0,DIV.249,LA VENTE DE L'ALCOOL dans la zone des armées,299
235,4757709,0,DIV.262,ENCORE LES AUTOS,133
235,4757709,0,DIV.269,"LE GÉNÉRAL ANTHOINE, A LILLE : IL EST ENVOYE PAR LE MARECHAL PETAIN",376
235,4757709,0,DIV.280,DIV.280,238
235,4757709,0,DIV.291,DIV.291,180
236,4757709,1,DIV.296,Roubaix : L'ASSASSINAT de la RUE JACQUART LA VICTIME AURAIT ETE TUEE PAR SON PETIT-FILS,453
236,4757709,1,DIV.307,Douai,341
236,4757709,1,DIV.317,Un accident d'auto,334
236,4757709,1,DIV.327,Avesnes : Ecrasé contre un mur par un camion automobile,235
236,4757709,1,DIV.336,Dunkerque,69
236,4757709,1,DIV.341,Hazebrouck,157
236,4757709,1,DIV.347,Valenciennes,284
236,4757709,1,DIV.361,PAS-DE-CALAIS Béthune,256
236,4757709,1,DIV.374,Tuée accidentellement par un soldat A ROUBAIX,108
236,4757709,1,DIV.383,LES AFFAIRES D'INTELLIGENCE AVEC L'ENNEMI A CONDÉ-SUR-ESCAUT,93
236,4757709,1,DIV.389,Tribunal correctionnel de Dunkerque,194
236,4757709,1,DIV.397,Tribunal correctionnel de Saint-Pol,325
236,4757709,1,DIV.406,DIV.406,360
236,4757709,1,DIV.415,CHARBONNAGES,336
236,4757709,1,DIV.424,Annonces,159
236,4757709,1,DIV.428,Publicité,33
236,4757709,1,DIV.431,Annonces,127
236,4757709,1,DIV.439,Annonces,391
236,4757709,1,DIV.450,THEATRES ET CONCERTS,79
236,4757709,1,DIV.455,Etat-Civil de Lille,544
236,4757709,1,DIV.461,MARCHÉS HALLE AU BLÉ,190
236,4757709,1,DIV.476,L'ATTITUDE DE L'ALLEMAGNE : MOBILIERAIT-ELLE ? Un ordre de mobilisation appelle 13 classes sous les drapeaux.,282
236,4757709,1,DIV.485,Au Sénat LA SITUATION DU NORD,332
236,4757709,1,DIV.494,CONTRE-RÉVOLUTON au PORTUGAL,59
236,4757709,1,DIV.499,Au Congrès de la Paix : La Société des Nations,375
237,4757709,2,DIV.519,LA BELGIQUE AUSSI VEUT REVIVRE,224
237,4757709,2,DIV.528,Informations diverses,77
237,4757709,2,DIV.535,DIV.535,485
237,4757709,2,DIV.547,Publications légales,258
237,4757709,2,DIV.562,Immeubles à vendre,124
237,4757709,2,DIV.573,Ventes de Meubles,364
237,4757709,2,DIV.587,Demandes de location et d'Achat,336
237,4757709,2,DIV.600,IMMEUBLES à louer,92
237,4757709,2,DIV.607,DEMANDES ET Offres D'EMPLOIS,1458
237,4757709,2,DIV.663,Annonces,100
237,4757709,2,DIV.672,Annonces,158
237,4757709,2,DIV.682,Cassions DE COMMERCES,358
237,4757709,2,DIV.703,AVIS DIVERS,2857
238,4758930,0,DIV.41,LA QUESTION DES RÉPARATIONS : L'Accord de Wiesbaden ET LA Convention Bemelmans,1852
238,4758930,0,DIV.73,L'ENSEMBLE DE LA LOI MILITAIRE est adopté par la Chambre : Les classes 1920 et 1921 feront deux ans de service,1267
238,4758930,0,DIV.102,A LA HAYE : Une prétention inacceptable des Soviets,244
238,4758930,0,DIV.111,L'AMNISTIE,72
238,4758930,0,DIV.116,Le Sénat examine le problème des réparations : Le Président du Conseil affirme de nouveau qu'une politique d'énergie sera poursuivie à l'égard de l'Allemagne qui manœuvre pour éditer de payer.,3051
238,4758930,0,DIV.185,DUBLIN a l'aspect D'UNE VILLE ASSIÉGÉE : Les rebelles continuent à résister opiniâtrement,640
238,4758930,0,DIV.203,Des bandits font dérailler on train et dépouillent les voyageurs,82
238,4758930,0,DIV.208,Echos de Partout,529
238,4758930,0,DIV.231,UN DES ASSASSINS DE M. RATHENAU est arrêté : C'est celui qui pilotait l'auto,670
238,4758930,0,DIV.248,LE LANDRU ALLEMAND,118
238,4758930,0,DIV.255,"LE SECRETAIRE DE l'Internationale de Moscou à St-Etienne : IL EST VENU, ILLEGALEMENT, APPORTER « LA BONNE PAROLE » A SES FRERES EN BOLCHEVISME",288
238,4758930,0,DIV.263,Les Cambrioleurs DU Bureau de Poste : Deux nouvelles arrestations,181
238,4758930,0,DIV.278,CALENDRIER,424
238,4758930,0,DIV.300,La distribution postale du dimanche : DES CREDITS VONT ETRE DEMANDES POUR QU'ELLE SOIT RÉTABLIE PARTOUT,163
238,4758930,0,DIV.307,Le Ministre de l'Agriculture à Douai,85
238,4758930,0,DIV.312,Le retour de nos morts glorieux,478
238,4758930,0,DIV.335,Carnet Régional,764
238,4758930,0,DIV.352,Le denier des écoles laïques de Lille à Dunkerque : L'hommage à Jean Bart. - L'arrivée en musique à Malo.,1486
238,4758930,0,DIV.391,UN ÉPILEPTIQUE SE NOIE ACCIDENTELLEMENT A HOUPLINES,79
238,4758930,0,DIV.396,Congrès des amicales de police : Troisième journée,248
238,4758930,0,DIV.407,Annonces,130
238,4758930,0,DIV.417,La cession à la ville de Lille de terrains des fortifications,87
238,4758930,0,DIV.422,"M. Emmanuel BARAT PROVISEUR DU LYCÉE DE LILLE nommé au Lycée Charlemagne, à Paris",305
238,4758930,0,DIV.432,"Le Carnaval d'Été DES ""Amis de la rue de Paris"" : LES RESULTATS DU CONCOURS",836
238,4758930,0,DIV.446,"LE "" MONGY "" INAUGURE SAMEDI LE SERVICE DE NUIT",157
239,4758930,1,DIV.452,A TRAVERS LA VILLE : ARRESTATION D'UN DANGEREUX REPRIS DE JUSTICE,735
239,4758930,1,DIV.471,Le Concert de l'Amitié DES Aveugles de France,491
239,4758930,1,DIV.486,TRIBUNAL CORRECTIONNEL DE LILLE,396
239,4758930,1,DIV.498,POUR LE MONUMENT AUX MORTS A LA MADELEINE,1089
239,4758930,1,DIV.519,ROUBAIX,239
239,4758930,1,DIV.527,La journée des Mères : LA DISTRIBUTION DES PRIX AUX LAUREATS DU CONCOURS LITTERAIRE,1077
239,4758930,1,DIV.546,TOURCOING,164
239,4758930,1,DIV.552,La Fête annuelle des Sauveteurs du Nord,1070
239,4758930,1,DIV.575,ARMENTIERES,294
239,4758930,1,DIV.589,A la Conférence de la Haye : La France répond à une demande de M. Litvinof,155
239,4758930,1,DIV.596,Les prestations en nature : LA COMMISSION DES AFFAIRES ETRANGERES DECIDE D'ENTENDRE M. LOUCHEUR,163
239,4758930,1,DIV.602,"Chute vertigineuse d'un autobus dans un ravin : DOUZE VOYAGEURS BLESSÉS, DONT CINQ GRIEVEMENT",154
239,4758930,1,DIV.608,Funérailles du prince Albert de Monaco,48
239,4758930,1,DIV.613,Manifestation à Asnières contre l'impôt sur les salaires,115
239,4758930,1,DIV.618,Une baleinière fait naufrage à la cote de Tunis : LE COMMANDANT ET LE QUARTIER-MAITRE SONT NOYES,246
239,4758930,1,DIV.624,DERNIERE HEURE COMMERCIALE,490
239,4758930,1,DIV.644,SCÈNES DE VIOLENCE A FRANCFORT : Des ouvriers saisissent les direc- teurs d'une usine pour leur imposer leurs conditions,739
239,4758930,1,DIV.659,VOTRE PEAU EST-ELLE RUGUEUSE,113
239,4758930,1,DIV.664,Encore un homme coupé en morceaux : C'est son frère qui l'a assassiné,111
239,4758930,1,DIV.671,LA NATIONALE-VIE,250
239,4758930,1,DIV.677,"Une jeune servante assaillie par un "" Bicot "" : A FLERS-EN-ESCREBIEUX",292
239,4758930,1,DIV.692,"Une bagarre sanglante A DARMSTADT : Des républicains allemands ayant exercé des représailles contre des monarchistes, la police intervient Huit morts — Cinquante blessés",534
239,4758930,1,DIV.709,Un policier tue un assassin,345
239,4758930,1,DIV.716,PENSIONNAT PINCHART à HAUBOURDIN.,79
239,4758930,1,DIV.721,Une fabrique d'explosifs saute à Genève,151
240,4758930,2,DIV.728,Annonces,48
240,4758930,2,DIV.732,"Des Rosses affamés auraient mangé leur petit-fils, un jeune Français",283
240,4758930,2,DIV.740,École des mutilés de Tourcoing,93
240,4758930,2,DIV.752,Le Marché du Coton,1222
240,4758930,2,DIV.769,COURS DU FRET,628
240,4758930,2,DIV.778,MARCHÉS DE LA REGION,96
240,4758930,2,DIV.783,FECULENTS,2803
240,4758930,2,DIV.852,MARCHE AUX BESTIAUX DE LA VILLETTE Clôture du 29 juin,1019
240,4758930,2,DIV.876,"LAINES. — LE HAVRE, le 29 juin",1463
240,4758930,2,DIV.909,Bourse de Lille du 29 juin 1922,1631
240,4758930,2,DIV.928,Cours des Changes à Paris,349
240,4758930,2,DIV.935,BOURSE D'ANVERS (caisse de liquidation) : Les cours sont en francs belges,164
240,4758930,2,DIV.943,BOURSE DE PARIS DU 29 JUIN 1922,2398
240,4758930,2,DIV.968,N° 20. L'Ange du Faubourg : DEUXIEME PARTIE Le drame de Saint-Maurice X SITUATION NOUVELLE,1930
240,4758930,2,DIV.1042,POUR L'ACCESSION A LA Petite Propriété : II Les Habitations à bon marché,963
240,4758930,2,DIV.1073,Les Travaux à la Campagne : EN JUILLET,1126
240,4758930,2,DIV.1097,Actes de banditisme DANS LA SOMME,558
240,4758930,2,DIV.1112,Annonces,35
240,4758930,2,DIV.1119,NATATION : La Traversée de Lille à la Nage Vendredi 14 Juillet 1922 ORGANISÉE PAR LE « GRAND ECHO DU NORD ET DU PAS-DE-CALAIS » ET L'UNION DES NAGEURS LILLOIS NEUVIEME ANNÉE DEUX MILLE FRANCS DE PRIX,1067
240,4758930,2,DIV.1141,"CYCLISME : LE TOUR DE FRANCE CYCLISTE TROISIEME ETAPE Cherbourg-Brest 1er, JACQUINOT ; 2e, BARTHELEMY en 17 h. 34 m. 44 s.",449
240,4758930,2,DIV.1164,ATHLETISME,527
240,4758930,2,DIV.1175,COURSE A PIED,118
240,4758930,2,DIV.1180,COMMUNICATIONS,155
240,4758930,2,DIV.1186,MARCHE,69
240,4758930,2,DIV.1191,BOXE,107
241,4758930,3,DIV.1197,JEU DE BALLE,68
241,4758930,3,DIV.1202,HIPPISME,559
241,4758930,3,DIV.1213,LA RACE CANINE,109
241,4758930,3,DIV.1219,Publicité,306
241,4758930,3,DIV.1227,Communications et Convocations,371
241,4758930,3,DIV.1239,Annonces,56
241,4758930,3,DIV.1244,LA CONFIANCE DE L'EPARGNE dans les Valeurs du Trésor,206
241,4758930,3,DIV.1249,Annonces,123
241,4758930,3,DIV.1253,LES CONCOURS AGRICOLES dans le Nord EN 1922,511
241,4758930,3,DIV.1266,Petite Poste Militaire,456
241,4758930,3,DIV.1286,Programme des Spectacles,346
241,4758930,3,DIV.1302,DIV.1302,121
241,4758930,3,DIV.1317,Publicité,282
241,4758930,3,DIV.1336,Annonces,203
241,4758930,3,DIV.1347,Annonces,635
241,4758930,3,DIV.1360,Annonces,188
241,4758930,3,DIV.1366,Annonces,70
241,4758930,3,DIV.1376,Petite Correspondance,1404
241,4758930,3,DIV.1416,Etat Civil de Lille,423
241,4758930,3,DIV.1424,Annonces,515
241,4758930,3,DIV.1429,Annonces,91
241,4758930,3,DIV.1441,N° 68. La Corde au Cou : DEUXIÈME PARTIE XIV,2128
241,4758930,3,DIV.1497,Appréciations du Concours de Solistes DE LILLE : SALLE N° 7,2005
241,4758930,3,DIV.1530,PUBLICATIONS LEGALES,5122
241,4758930,3,DIV.1659,PERDUS ET TROUVÉS,303
242,4758930,4,DIV.1670,VENTES & ACHATS D'IMMEUBLES,1568
242,4758930,4,DIV.1724,"mess=""""?",569
242,4758930,4,DIV.1747,DIV.1747,1474
242,4758930,4,DIV.1791,DIV.1791,563
242,4758930,4,DIV.1816,OFFRES DE LOCATION,869
242,4758930,4,DIV.1846,VENTES,437
242,4758930,4,DIV.1865,DEMANDES D'EMPLOIS,1471
242,4758930,4,DIV.1915,OFFRES D'EMPLOIS,8347
242,4758930,4,DIV.2234,GENS DE MAISON,3193
242,4758930,4,DIV.2330,CESSIONS,3686
242,4758930,4,DIV.2452,ASSOCIATIONS-CAPITAUX,856
242,4758930,4,DIV.2487,AUTOS ET CYCLES,2847
242,4758930,4,DIV.2572,OCCASIONS,672
242,4758930,4,DIV.2599,DIV.2599,1125
242,4758930,4,DIV.2653,DIV.2653,1106
242,4758930,4,DIV.2695,DIV.2695,1045
242,4758930,4,DIV.2718,DIV.2718,353
243,4758930,5,DIV.2737,VENTES ET ACHATS DIVERS,3124
243,4758930,5,DIV.2840,DIVERS,1406
243,4758930,5,DIV.2897,DIV.2897,44
243,4758930,5,DIV.2900,DIV.2900,2026
243,4758930,5,DIV.2975,DIV.2975,300
243,4758930,5,DIV.2987,DIV.2987,1089
243,4758930,5,DIV.3026,Publicité,1921
243,4758930,5,DIV.3049,DIV.3049,135
243,4758930,5,DIV.3057,DIV.3057,523
243,4758930,5,DIV.3078,DIV.3078,230
243,4758930,5,DIV.3090,Publicité,29
244,4767236,0,DIV.32,DIV.32,86
244,4767236,0,DIV.39,DIV.39,114
244,4767236,0,DIV.45,Insurrection polonaise.,762
244,4767236,0,DIV.57,DIV.57,1242
244,4767236,0,DIV.74,DIV.74,117
244,4767236,0,DIV.77,Banquet du 7 avril.,131
244,4767236,0,DIV.88,ROBERT PEEL ET M. GUIZOT.,1315
244,4767236,0,DIV.101,DIV.101,1687
244,4767236,0,DIV.113,DIV.113,302
244,4767236,0,DIV.119,DIV.119,155
244,4767236,0,DIV.127,Séance du 31 mars 1846. : PRÉSIDENCE DE M. SAUZET.,7944
244,4767236,0,DIV.248,FAITS DIVERS.,2041
244,4767236,0,DIV.271,PETITE CORRESPONDANCE.,501
244,4767236,0,DIV.283,DÉCLARATIONS DE FAILLITES.,277
244,4767236,0,DIV.291,Marchés.,641
244,4767236,0,DIV.299,HALLE DE PARIS .,652
244,4767236,0,DIV.311,Bourse du 31 mars 1846.,2352
244,4767236,0,DIV.344,LA MÉLODIE INCARNÉE.,3862
244,4767236,0,DIV.464,Annonces,1706
244,4767236,0,DIV.484,Annonces,296
244,4767236,0,DIV.491,Publicité,93
244,4767236,0,DIV.497,Annonces,55
244,4767236,0,DIV.501,Annonces,51
244,4767236,0,DIV.504,Publicité,30
245,4767477,0,DIV.34,Chambre des Pairs. — Loi sur la Médecine.,1803
245,4767477,0,DIV.73,Chambre des Députés.,302
245,4767477,0,DIV.80,Les Renards à queue coupée.,843
245,4767477,0,DIV.91,La France et la sainte alliance en Portugal; Par EDGARD QUINET.,6799
245,4767477,0,DIV.142,A MM. les Membres de la Chambre des Députés.,1252
245,4767477,0,DIV.163,DIV.163,1265
245,4767477,0,DIV.197,DIV.197,4311
245,4767477,0,DIV.240,DIV.240,172
245,4767477,0,DIV.245,"CHRONIQUE DES THÉÂTRES,",208
245,4767477,0,DIV.252,"Critique littéraire. MADELEINE, par M. JULES SANDEAU.",4514
245,4767477,0,DIV.292,PETITE CORRESPONDANCE.,748
245,4767477,0,DIV.316,Marchés,364
245,4767477,0,DIV.328,DIV.328,1150
245,4767477,0,DIV.339,CHEMINS DE FER EN LIQUIDATION (Dernier cours.),310
245,4767477,0,DIV.352,Spectacles du 2 juillet.,730
245,4767477,0,DIV.370,DIV.370,619
245,4767477,0,DIV.385,DIV.385,101
245,4767477,0,DIV.391,DIV.391,38
245,4767477,0,DIV.396,DIV.396,203
245,4767477,0,DIV.401,DIV.401,133
246,4768504,0,DIV.19,ASSEMBLÉE GÉNÉRALE DE MM. LES ACTIONNAIRES DE LA DÉMOCRATIE PACIFIQUE,6690
246,4768504,0,DIV.122,Publicité,21
246,4768504,0,DIV.125,Les Rédacteurs de la Démocratie pacifique à MM. les Magistrats du département de la Seine.,734
246,4768504,0,DIV.142,Publicité,25
247,4768768,0,DIV.29,Tarifs de navigation.—Canal du Rhône au Rhin.,1210
247,4768768,0,DIV.45,ECONOMIE SOCIALE. : SOCIÉTÉ CIVILE DE CITEAUX. — COMBINAISON INDUSTRIELLE (1),2484
247,4768768,0,DIV.86,ANALYSE : DU RAPPORT DE M. LE CONTRE-AMIRAL DUPETIT-THOUARS.,1868
247,4768768,0,DIV.108,DIV.108,26
247,4768768,0,DIV.111,DIV.111,27
247,4768768,0,DIV.114,Chambre des Pairs. : PRÉSIDENCE DE M. LE CHANCELIER PASQUIER. Séance du 15 avril.,5068
247,4768768,0,DIV.212,Chambre des Députés. : PRÉSIDENCE DE M. SAUZET. Séance du 15 avril.,4137
247,4768768,0,DIV.299,Faits divers.,501
247,4768768,0,DIV.308,ACADÉMIE DES SCIENCES. : Séance du 15 avril PRÉSIDENCE DE M. DUPIN.,2346
247,4768768,0,DIV.342,REVUE MUSICALE. : DERNIÈRE SAISON DES ITALIENS.,5561
247,4768768,0,DIV.378,DIV.378,195
247,4768768,0,DIV.381,DIV.381,36
247,4768768,0,DIV.384,Bourse du 15 avril 1844.,2317
247,4768768,0,DIV.416,Annonces,108
247,4768768,0,DIV.421,Publicité,22
247,4768768,0,DIV.430,Cours des farines. (Par 100 k.),859
247,4768768,0,DIV.446,Taxe du pain (par kil.).,262
247,4768768,0,DIV.452,Cours des céreales (par hect.).,1731
247,4768768,0,DIV.474,Légumes secs (hect.).,249
247,4768768,0,DIV.485,Bestiaux. (Prix du kil. sur pied.),381
248,4768900,0,DIV.31,Du rôle de la France au Maroc.,1042
248,4768900,0,DIV.40,Les questions sociales agitées en Angleterre. : LES PROPRIÉTAIRES DE MINES ET LES OUVRIERS ; LE CAPITAL ET LE TRAVAIL. GUERRE OUVERTE (1).,3566
248,4768900,0,DIV.94,DIV.94,176
248,4768900,0,DIV.97,DIV.97,105
248,4768900,0,DIV.101,DIV.101,76
248,4768900,0,DIV.105,DIV.105,254
248,4768900,0,DIV.109,DIV.109,133
248,4768900,0,DIV.112,DIV.112,133
248,4768900,0,DIV.116,Affaire du Maroc.,2048
248,4768900,0,DIV.135,TAITI.,301
248,4768900,0,DIV.144,Abdication de Méhémet-Ali.,891
248,4768900,0,DIV.155,REVUE DES JOURNAUX.,477
248,4768900,0,DIV.162,DIV.162,139
248,4768900,0,DIV.167,Faits divers.,620
248,4768900,0,DIV.180,DIV.180,1790
248,4768900,0,DIV.214,Études sur les Parisiennes.,4973
248,4768900,0,DIV.291,Bourse du 22 août 1844.,2117
248,4768900,0,DIV.323,DÉCLARATIONS DE FAILLITES DU 20 AOUT.,344
248,4768900,0,DIV.334,DIV.334,145
248,4768900,0,DIV.337,DIV.337,665
248,4768900,0,DIV.342,Spectacles du 23 août.,311
248,4768900,0,DIV.360,CHRONIQUE DÉPARTEMENTALE. Industrie vinicole.,771
248,4768900,0,DIV.376,PRODUITS VÉGÉTAUX. : Cours des céréales (par hect.).,2242
248,4768900,0,DIV.415,PRODUITS ANIMAUX. : Bestiaux. (Prix du kil. sur pied.),442
248,4768900,0,DIV.427,Publicité,2528
249,4769030,0,DIV.32,Examen du Manifeste de M. de Lamartine.,3218
249,4769030,0,DIV.61,Crise ministérielle.,501
249,4769030,0,DIV.71,DIV.71,112
249,4769030,0,DIV.76,Nouvelles de Taiti.,3542
249,4769030,0,DIV.122,DIV.122,452
249,4769030,0,DIV.129,"PRÉSIDENCE DE M. SAPEY, DOYEN D'AGE. : Séance du 30 décembre.",304
249,4769030,0,DIV.146,Extérieur.,898
249,4769030,0,DIV.159,REVUE DES JOURNAUX DU 30 DÉCEMBRE.,607
249,4769030,0,DIV.169,Faits divers.,1761
249,4769030,0,DIV.202,PRÉSIDENCE DE M. CH. DUPIN. : Séance du 30 décembre.,3744
249,4769030,0,DIV.236,L'Éducation par les Joujoux.,4962
249,4769030,0,DIV.306,Bourse du 30 décembre 1844.,2861
249,4769030,0,DIV.348,DIV.348,149
249,4769030,0,DIV.351,Spectacles du 31 décembre.,372
249,4769030,0,DIV.373,Cours des farines (par 100 kil.).,424
249,4769030,0,DIV.383,Cours des Générales (par hect.).,1031
249,4769030,0,DIV.406,DIV.406,107
249,4769030,0,DIV.410,DIV.410,250
249,4769030,0,DIV.419,"Viandes diverses, gibier et volaille.",322
249,4769030,0,DIV.424,Laines.,552
249,4769030,0,DIV.430,Publicité,506
250,4773360,0,DIV.65,SOMMAIRE,123
250,4773360,0,DIV.70,CHARLES SOLLER Explorateur français.,5088
250,4773360,0,DIV.158,EXPOSITION DE SAUVETAGE ET D'HYGIÈNE,219
250,4773360,0,DIV.167,EXPOSITION VINICOLE ET INDUSTRIELLE DE TROYES : M. JUSTIN POIRY Président du Comité,1054
250,4773360,0,DIV.185,EXPOSITION NATIONALE DES CIDRES ET POIRÉS,719
250,4773360,0,DIV.205,EXPOSITION VINICOLE ET INDUSTRIELLE DE TROYES : V LES MACHINES A COUDRE « WHITE » et la maison GIRARDIN-ROBERT,810
250,4773360,0,DIV.222,L'électricité,1409
250,4773360,0,DIV.250,L'ESEIGNEMENT PROFESSIONNEL ET L'ÉCOLE DE MONTIVILLIERS : ( Seine- Inférieure ),2422
250,4773360,0,DIV.286,L'AFRIQUE,702
250,4773360,0,DIV.301,UN MOTEUR COMME ON N'EN FAIT PAS : (Système Keeley),663
250,4773360,0,DIV.324,L'Union dans le Commerce,166
250,4773360,0,DIV.332,LA MANUFACTURE DES GOBELINS : A L'EXPOSITION DE 1889,1356
250,4773360,0,DIV.359,INFORMATIONS,818
250,4773360,0,DIV.379,L'Exposition de 1889,896
250,4773360,0,DIV.405,BIBLIOGRAPHIE,52
250,4773360,0,DIV.410,LA SEMAINE THÉATRALE,606
250,4773360,0,DIV.430,ECONOMIE & FINANCE,736
250,4773360,0,DIV.446,Annonces,722
250,4773360,0,DIV.477,Chemins de fer d'Orléans,421
250,4773360,0,DIV.491,GRAND CONCOURS DE BRUXELLES : Chemins de fer du Nord,208
250,4773360,0,DIV.499,Publicité,32
250,4773360,0,DIV.503,SOMMAIRE,109
250,4773360,0,DIV.508,"Exposition de sauvetage et d'hygiène : XII LE PAPIER « JOB » (Mon BARDOU, fondée en 1838)",4460
250,4773360,0,DIV.590,EXPOSITION NATIONALE DES CIDRES ET POIRÉS,195
250,4773360,0,DIV.600,DIV.600,74
251,4773360,1,DIV.604,EXPOSITION VINICOLE ET INDUSTRIELLE DE TROYES : V LA GRANDE DISTILLERIE LEGRAIN ET TIRVEILLOT A LEVALLOIS-PERRET,2969
251,4773360,1,DIV.658,INFORMATIONS,290
251,4773360,1,DIV.670,Nouvel exploseur électro-magnetique : COUP DE POING (SYSTÊME E. DUCRETET),1825
251,4773360,1,DIV.735,L'UNION DES MINES D'OR,745
251,4773360,1,DIV.746,LE MANOPAN,253
251,4773360,1,DIV.756,L'Exposition de 1889,1812
251,4773360,1,DIV.802,BIBLIOGRAPHIE,52
251,4773360,1,DIV.807,LES VIGNOBLES FRANÇAIS et leur reconstitution,378
251,4773360,1,DIV.820,LA SEMAINE THÉATRALE,823
251,4773360,1,DIV.839,ECONOMIE & FINANCE,547
251,4773360,1,DIV.854,Annonces,747
251,4773360,1,DIV.884,Exposition Universelle de Barcelone : Chemins de fer d'Orléans,424
251,4773360,1,DIV.899,GRAND CONCOURS DE BRUXELLES : Chemins de fer du Nord,206
251,4773360,1,DIV.907,Publicité,29
251,4773360,1,DIV.911,Annonces,587
251,4773360,1,DIV.936,EXCURSIONS AUX STATIONS HIVERNALES ET BALNÉAIRES DÈS PYRÉNEES,332
251,4773360,1,DIV.945,"CHEMINS DE FER DE L'EST : De Paris en Italie, par Bâle, Lucerne et le Saint-Gothard.",259
252,4773419,0,DIV.37,AVIS IMPORTANT.,56
252,4773419,0,DIV.42,"Paris, le 22 décembre 1866.",158
252,4773419,0,DIV.47,DIV.47,28
252,4773419,0,DIV.50,THÉATRE IMPÉRIAL DU CHATELET : Le Diable bolteux,537
252,4773419,0,DIV.61,CHRONIQUE DES THEATRES DE PARIS,7884
252,4773419,0,DIV.162,Nouvelles des Départements,9491
252,4773419,0,DIV.264,Chronique des Théâtres de l'Etranger,3638
252,4773419,0,DIV.321,DIV.321,874
252,4773419,0,DIV.335,Petit Journal de la Semaine,3237
252,4773419,0,DIV.397,DIV.397,353
252,4773419,0,DIV.403,Publicité,1620
252,4773419,0,DIV.445,Annonces,131
252,4773419,0,DIV.452,Publicité,67
252,4773419,0,DIV.459,Publicité,1299
253,4773420,0,DIV.43,DIV.43,55
253,4773420,0,DIV.46,"Paris, le 29 décembre 1866.",183
253,4773420,0,DIV.56,DIV.56,419
253,4773420,0,DIV.67,DIV.67,76
253,4773420,0,DIV.71,DIV.71,66
253,4773420,0,DIV.75,DIV.75,131
253,4773420,0,DIV.83,DIV.83,38
253,4773420,0,DIV.86,DIV.86,55
253,4773420,0,DIV.90,CHRONIQUE DES THÉATRES DE PARIS,7010
253,4773420,0,DIV.219,LA VIERGE DU SÉRAIL PAR TURPIN DE SANSAY,2101
253,4773420,0,DIV.306,Nouvelles des Départements,9019
253,4773420,0,DIV.379,DIV.379,1147
253,4773420,0,DIV.397,DIV.397,529
253,4773420,0,DIV.408,RÉPONSE A UN ANONYME,763
253,4773420,0,DIV.418,Petit Journal de la Semaine,2556
253,4773420,0,DIV.449,TABLEAUX DE TROUPE : NICE (Théâtre-Italien).,374
253,4773420,0,DIV.465,Publicité,26
253,4773420,0,DIV.469,Publicité,63
253,4773420,0,DIV.474,Publicité,182
253,4773420,0,DIV.486,Publicité,284
253,4773420,0,DIV.489,Publicité,912
253,4773420,0,DIV.510,Publicité,139
253,4773420,0,DIV.521,Publicité,131
253,4773420,0,DIV.528,Publicité,68
253,4773420,0,DIV.535,Publicité,1562
254,4773421,0,DIV.37,Annonces,61
254,4773421,0,DIV.41,"Paris, le 5 janvier 1867.",111
254,4773421,0,DIV.46,DIV.46,52
254,4773421,0,DIV.49,DIV.49,34
254,4773421,0,DIV.52,DIV.52,29
254,4773421,0,DIV.55,AMBIGU-COMIQUE : La Duchesse de Montemayor,3359
